time,gFx,gFy,gFz,gFTotal
0.007866144180297852,-0.0070343017578125,-0.9892425537109375,-0.1517486572265625,1.001
0.014928102493286133,-0.0040740966796875,-0.98876953125,-0.1414642333984375,0.999
0.022251129150390625,-0.0028839111328125,-0.991668701171875,-0.129852294921875,1.0
0.04422307014465332,-0.0046844482421875,-0.9888916015625,-0.14166259765625,0.999
0.044895172119140625,-0.0046844482421875,-0.9888916015625,-0.14166259765625,0.999
0.052204132080078125,-0.0056304931640625,-0.9886932373046875,-0.16729736328125,1.003
0.06261205673217773,-0.0076904296875,-0.9880828857421875,-0.161163330078125,1.001
0.07435321807861328,-0.00616455078125,-0.9874114990234375,-0.16064453125,1.0
0.08210110664367676,-0.0047607421875,-0.9879302978515625,-0.160797119140625,1.001
0.09309196472167969,-0.00592041015625,-0.98846435546875,-0.157257080078125,1.001
0.10347104072570801,-0.006744384765625,-0.9879608154296875,-0.1595611572265625,1.001
0.11253023147583008,-0.012054443359375,-0.9868316650390625,-0.1642303466796875,1.0
0.12129497528076172,-0.0027008056640625,-0.9888153076171875,-0.1670989990234375,1.003
0.1315631866455078,-0.0038909912109375,-0.987701416015625,-0.1653900146484375,1.001
0.14211606979370117,-0.0092620849609375,-0.986663818359375,-0.165557861328125,1.001
0.15392398834228516,-0.0054473876953125,-0.9874725341796875,-0.1632080078125,1.001
0.1620161533355713,-0.00323486328125,-0.9884796142578125,-0.1587066650390625,1.001
0.1711111068725586,-0.004119873046875,-0.990203857421875,-0.1541290283203125,1.002
0.18356013298034668,-0.006072998046875,-0.98760986328125,-0.1524658203125,0.999
0.19300413131713867,-0.0043792724609375,-0.988189697265625,-0.150604248046875,1.0
0.20084404945373535,-0.0024261474609375,-0.9908294677734375,-0.139007568359375,1.001
0.21093511581420898,-0.00445556640625,-0.990570068359375,-0.142181396484375,1.001
0.22111797332763672,-0.0037384033203125,-0.9904327392578125,-0.133453369140625,0.999
0.2330479621887207,-0.0035858154296875,-0.9881439208984375,-0.13409423828125,0.997
0.24286317825317383,-0.0043792724609375,-0.987213134765625,-0.1472015380859375,0.998
0.25061511993408203,-0.00531005859375,-0.9884796142578125,-0.1502227783203125,1.0
0.2609119415283203,-0.0067596435546875,-0.986846923828125,-0.13446044921875,0.996
0.27080821990966797,-0.0053558349609375,-0.9882965087890625,-0.128509521484375,0.997
0.2828800678253174,-0.0068511962890625,-0.9865875244140625,-0.1483612060546875,0.998
0.2926361560821533,-0.008544921875,-0.9849090576171875,-0.1662750244140625,0.999
0.30231809616088867,-0.0063323974609375,-0.9860382080078125,-0.2193450927734375,1.01
0.3103921413421631,-0.0106201171875,-0.98114013671875,-0.23321533203125,1.009
0.32010412216186523,-0.007293701171875,-0.984527587890625,-0.1928253173828125,1.003
0.3303041458129883,-0.005767822265625,-0.9840240478515625,-0.1917877197265625,1.003
0.34253907203674316,-0.006927490234375,-0.982879638671875,-0.2202606201171875,1.007
0.35112905502319336,-0.0068206787109375,-0.98388671875,-0.229095458984375,1.01
0.36031508445739746,-0.0038909912109375,-0.9846649169921875,-0.1788177490234375,1.001
0.36957502365112305,-0.0050048828125,-0.984100341796875,-0.1833953857421875,1.001
0.3825690746307373,-0.0057220458984375,-0.983245849609375,-0.1898345947265625,1.001
0.3922691345214844,-0.0069580078125,-0.9838409423828125,-0.18023681640625,1.0
0.4016251564025879,-0.008331298828125,-0.98541259765625,-0.1855621337890625,1.003
0.4095792770385742,-0.00787353515625,-0.98516845703125,-0.1757049560546875,1.001
0.4194660186767578,-0.00836181640625,-0.984283447265625,-0.1762542724609375,1.0
0.43251895904541016,-0.0033416748046875,-0.98907470703125,-0.177276611328125,1.005
0.44115495681762695,-0.0111846923828125,-0.996612548828125,-0.173828125,1.012
0.45169925689697266,-0.0300445556640625,-1.0066375732421875,-0.1666717529296875,1.021
0.46042609214782715,-0.0406951904296875,-1.014373779296875,-0.1432647705078125,1.025
0.46926212310791016,-0.0240020751953125,-1.0020751953125,-0.1322784423828125,1.011
0.4824252128601074,-0.0025634765625,-0.9928741455078125,-0.1486663818359375,1.004
0.48922300338745117,-0.0023345947265625,-0.994964599609375,-0.1694183349609375,1.009
0.501305103302002,-0.004486083984375,-0.98187255859375,-0.15911865234375,0.995
0.5113041400909424,-0.0136871337890625,-0.9834747314453125,-0.1539459228515625,0.996
0.5189199447631836,-0.0066070556640625,-0.98980712890625,-0.146514892578125,1.001
0.5318961143493652,-0.004974365234375,-0.9875335693359375,-0.1376953125,0.997
0.5410370826721191,-0.00311279296875,-0.978302001953125,-0.155792236328125,0.991
0.5487091541290283,-0.0104522705078125,-0.9804534912109375,-0.15814208984375,0.993
0.5589170455932617,-0.0117034912109375,-0.9868621826171875,-0.149627685546875,0.998
0.5687191486358643,-0.0179595947265625,-0.9865264892578125,-0.1662750244140625,1.001
0.5810389518737793,-0.0182952880859375,-0.9911956787109375,-0.170562744140625,1.006
0.5907340049743652,-0.0272979736328125,-1.0004730224609375,-0.1593780517578125,1.013
0.6002101898193359,-0.0210113525390625,-0.991912841796875,-0.15338134765625,1.004
0.6093659400939941,-0.023834228515625,-0.9935455322265625,-0.17510986328125,1.009
0.6182842254638672,-0.0285797119140625,-0.997589111328125,-0.1672210693359375,1.012
0.6317782402038574,-0.023590087890625,-0.9931640625,-0.1444244384765625,1.004
0.6377401351928711,-0.027191162109375,-0.995361328125,-0.1497955322265625,1.007
0.6498332023620605,-0.0216827392578125,-0.9950103759765625,-0.1536865234375,1.007
0.6622829437255859,-0.0172576904296875,-0.9907684326171875,-0.16070556640625,1.004
0.6675131320953369,-0.01812744140625,-0.985015869140625,-0.1558990478515625,0.997
0.6869239807128906,-0.0355224609375,-0.9864654541015625,-0.1779327392578125,1.003
0.6914401054382324,-0.0355224609375,-0.9864654541015625,-0.1779327392578125,1.003
0.7006559371948242,-0.0382537841796875,-0.9877166748046875,-0.134246826171875,0.998
0.7078490257263184,-0.0513458251953125,-0.9919891357421875,-0.1625518798828125,1.007
0.7231481075286865,-0.0447540283203125,-0.9687347412109375,-0.220123291015625,0.994
0.7276082038879395,-0.037750244140625,-0.9194793701171875,-0.2388153076171875,0.951
0.7393150329589844,-0.0463714599609375,-0.920135498046875,-0.1764984130859375,0.938
0.7472739219665527,-0.0370941162109375,-1.0018768310546875,-0.09619140625,1.007
0.75742506980896,-0.009857177734375,-1.0158843994140625,-0.058258056640625,1.018
0.7676229476928711,-0.0029144287109375,-1.0121307373046875,-0.0525360107421875,1.013
0.7799649238586426,-0.013519287109375,-1.0030059814453125,-0.04315185546875,1.004
0.7888121604919434,-0.003875732421875,-0.990386962890625,0.0925140380859375,0.995
0.7987589836120605,-0.0163726806640625,-0.9918670654296875,0.0814361572265625,0.995
0.8079841136932373,-0.0267181396484375,-0.9976959228515625,-0.0066070556640625,0.998
0.8168420791625977,-0.0243682861328125,-0.9958038330078125,0.009765625,0.996
