time,ax,ay,az,atotal
0.02378988265991211,0.09,-0.03,-0.48,0.48
0.025330066680908203,0.11,-0.04,-0.5,0.51
0.026427030563354492,-0.09,0.02,0.4,0.41
0.027521133422851562,-0.03,0.01,0.19,0.19
0.038519859313964844,0.07,-0.02,-0.23,0.24
0.048330068588256836,-0.01,0.01,0.08,0.08
0.05899190902709961,-0.01,0.01,0.01,0.01
0.06858491897583008,0.02,-0.01,-0.16,0.16
0.07910394668579102,-0.01,0.0,-0.02,0.02
0.08975887298583984,0.0,0.0,-0.03,0.03
0.09918904304504395,-0.01,-0.01,-0.02,0.02
0.10941886901855469,-0.01,-0.01,0.05,0.05
0.118743896484375,-0.01,0.0,0.0,0.01
0.12906694412231445,0.0,0.0,-0.03,0.03
0.1390209197998047,-0.01,0.0,-0.02,0.02
0.14884185791015625,-0.01,0.01,-0.02,0.02
0.1591169834136963,-0.01,0.01,0.01,0.01
0.16865897178649902,-0.01,0.0,0.0,0.01
0.1784210205078125,-0.01,0.0,-0.02,0.02
0.18888092041015625,-0.01,-0.01,-0.01,0.01
0.19859886169433594,0.0,0.0,0.01,0.01
0.2088000774383545,0.0,0.0,-0.01,0.01
0.21838712692260742,-0.01,0.0,-0.02,0.02
0.2283039093017578,-0.01,0.0,0.02,0.02
0.2383260726928711,0.0,0.0,0.02,0.02
0.2478170394897461,0.0,0.0,-0.04,0.04
0.25753116607666016,-0.01,0.0,0.02,0.02
0.26801300048828125,0.0,0.01,0.02,0.02
0.27797985076904297,-0.01,0.0,0.01,0.01
0.2878861427307129,0.0,-0.01,-0.01,0.01
0.29734301567077637,0.0,0.0,-0.02,0.02
0.30765295028686523,0.0,0.01,-0.02,0.02
0.3171110153198242,0.0,0.0,0.0,0.0
0.3272838592529297,0.0,0.0,0.0,0.0
0.33718299865722656,0.0,0.0,0.01,0.01
0.3472020626068115,-0.01,0.0,0.01,0.01
0.35714197158813477,-0.01,0.0,-0.02,0.02
0.3671689033508301,0.0,-0.01,-0.02,0.02
0.3769080638885498,0.0,0.0,0.0,0.0
0.3867621421813965,0.0,0.0,-0.01,0.01
0.39768409729003906,0.0,0.01,0.01,0.01
0.4071800708770752,0.0,0.0,-0.01,0.01
0.41708993911743164,0.0,0.0,-0.04,0.04
0.42691516876220703,0.0,-0.01,-0.01,0.01
0.43660593032836914,0.0,0.0,-0.04,0.04
0.44660091400146484,0.0,0.0,0.03,0.03
0.4564700126647949,-0.01,0.0,0.08,0.08
0.46688103675842285,0.0,0.0,-0.03,0.03
0.4768850803375244,-0.01,0.01,0.0,0.01
0.4862220287322998,0.0,0.0,0.0,0.0
0.4969801902770996,-0.01,0.0,-0.03,0.03
0.5065979957580566,-0.01,0.0,-0.01,0.01
0.5157818794250488,0.0,-0.01,0.0,0.01
0.5264420509338379,0.01,0.0,-0.01,0.01
0.5360288619995117,0.0,-0.01,0.0,0.01
0.5457170009613037,0.0,0.0,0.0,0.0
0.555872917175293,0.0,0.01,0.0,0.01
0.5656008720397949,-0.01,0.01,-0.01,0.01
0.5755259990692139,-0.01,0.0,0.01,0.01
0.5853738784790039,-0.01,0.0,0.0,0.01
0.5951120853424072,-0.01,0.0,-0.01,0.01
0.6053891181945801,0.0,0.0,0.0,0.0
0.6158080101013184,0.01,-0.01,-0.01,0.01
0.6257429122924805,0.01,0.0,-0.01,0.01
0.6355860233306885,0.0,0.01,0.03,0.03
0.643549919128418,0.0,0.0,0.0,0.0
0.6534299850463867,-0.01,0.01,-0.02,0.02
0.6655611991882324,-0.01,0.01,0.01,0.01
0.6752200126647949,-0.01,0.01,0.02,0.02
0.6847519874572754,-0.01,0.0,-0.02,0.02
0.6947159767150879,0.0,0.0,0.0,0.0
0.7050590515136719,0.0,0.0,0.03,0.03
0.7146720886230469,0.0,0.0,-0.03,0.03
0.7245678901672363,0.0,0.0,-0.03,0.03
0.7421300411224365,0.02,0.02,-0.16,0.16
0.7445831298828125,-0.02,-0.02,0.15,0.15
