time,ax,ay,az,atotal
2.390515089035034,-0.01,-0.89,-0.42,0.98
2.402817964553833,-0.09,-0.45,0.16,0.48
2.4104039669036865,-0.12,-0.22,0.1,0.26
2.4221670627593994,-0.02,-0.19,0.21,0.28
2.4324870109558105,-0.21,-0.42,0.26,0.53
2.443621873855591,-0.21,-0.43,0.52,0.7
2.4497389793395996,-0.11,-0.4,-0.04,0.41
2.459596872329712,-0.02,-0.32,-0.02,0.32
2.4720799922943115,-0.11,-0.22,0.04,0.24
2.479893922805786,-0.18,-0.29,-0.25,0.42
2.4896910190582275,-0.06,0.0,-0.46,0.46
2.500231981277466,0.01,0.18,-0.35,0.39
2.5115389823913574,-0.1,-0.16,0.01,0.18
2.519763946533203,-0.24,-0.21,-0.11,0.33
2.5317699909210205,-0.05,0.02,-0.39,0.39
2.54306697845459,-0.09,-0.08,-2.93,2.93
2.5496129989624023,0.02,0.91,-2.29,2.46
2.561279058456421,0.1,0.98,2.18,2.39
2.5712499618530273,-0.36,0.25,1.09,1.17
2.5790469646453857,-0.06,0.57,1.5,1.6
2.5894649028778076,-0.2,-0.07,1.64,1.65
2.5996148586273193,-0.36,-1.35,1.54,2.07
2.611027956008911,-0.04,-0.77,0.41,0.87
2.621246099472046,0.18,0.58,-0.86,1.05
2.628798007965088,0.18,0.92,-0.09,0.94
2.6385579109191895,0.1,-0.11,0.09,0.17
2.6511728763580322,-0.13,-0.32,0.1,0.35
2.658499002456665,-0.12,-0.36,0.93,1.0
2.6711349487304688,-0.34,-0.43,0.97,1.11
2.6807258129119873,-0.27,-0.38,0.55,0.72
2.690941095352173,0.1,0.06,0.01,0.11
2.6984760761260986,0.06,0.05,0.17,0.18
2.7085177898406982,0.09,-0.06,0.39,0.4
2.721204996109009,-0.04,-0.29,0.4,0.49
2.7302658557891846,-0.07,-0.46,0.44,0.64
2.7421438694000244,0.07,-0.3,0.29,0.42
2.747697114944458,0.11,-0.11,0.33,0.36
2.7574880123138428,0.11,-0.09,0.41,0.43
2.7705419063568115,0.14,0.09,0.42,0.45
2.7798120975494385,-0.94,-1.06,0.21,1.43
2.789132833480835,-0.19,0.18,0.44,0.51
2.797516107559204,0.0,-0.17,0.18,0.24
2.8079378604888916,-0.04,-0.24,-0.09,0.25
2.819960832595825,0.03,-0.05,-0.38,0.38
2.827589988708496,-0.04,0.09,-0.33,0.34
2.837203025817871,-0.03,0.19,-0.34,0.39
2.847459077835083,-0.09,-0.07,-0.18,0.21
2.8591489791870117,-0.02,-0.24,-0.22,0.32
2.8691608905792236,-0.01,-0.17,-0.11,0.2
2.8788440227508545,0.03,-0.39,-1.73,1.77
2.8887288570404053,-0.22,-0.07,2.44,2.45
2.896768808364868,-0.05,-0.65,0.53,0.84
2.9086058139801025,-0.1,-0.61,0.81,1.01
2.9169838428497314,-0.11,-0.64,0.04,0.65
2.9285359382629395,-0.05,-0.23,0.31,0.38
2.939171075820923,-0.02,-0.12,0.0,0.12
2.946708917617798,-0.08,-0.14,0.11,0.19
2.956954002380371,-0.09,0.0,0.09,0.12
2.969689130783081,-0.05,0.11,0.02,0.12
2.9783759117126465,0.0,-0.12,0.13,0.17
2.9880621433258057,-0.07,-0.1,0.23,0.26
2.995988130569458,-0.12,-0.1,0.41,0.43
3.0063841342926025,-0.1,-0.3,0.67,0.74
3.0193121433258057,0.0,0.08,0.07,0.1
3.0264298915863037,-0.04,0.03,0.03,0.05
3.036067008972168,-0.07,0.07,-0.39,0.4
3.0459039211273193,-0.05,0.3,-0.22,0.37
3.0559608936309814,-0.02,0.23,0.17,0.28
3.0699660778045654,-0.06,0.05,0.28,0.29
3.077755928039551,-0.03,0.01,0.17,0.17
3.0882890224456787,-0.06,-0.11,0.05,0.13
3.0957720279693604,-0.05,0.0,0.14,0.14
3.105613946914673,-0.06,-0.08,0.13,0.16
3.117201089859009,-0.03,-0.07,0.03,0.08
3.126788854598999,-0.12,-0.2,0.07,0.24
3.1354658603668213,-0.04,-0.08,-0.07,0.11
3.14501690864563,-0.07,-0.33,0.25,0.41
3.1573309898376465,-0.03,-0.36,0.11,0.37
3.1665828227996826,-0.09,-0.58,0.15,0.6
3.1773929595947266,-0.06,-0.65,0.16,0.67
3.1861350536346436,-0.07,-0.75,0.12,0.76
3.1949198246002197,-0.03,-0.38,0.1,0.39
3.205022096633911,-0.05,0.01,0.11,0.12
3.2163918018341064,-0.08,-0.07,0.11,0.15
3.2283289432525635,-0.08,-0.06,0.1,0.14
3.236711025238037,-0.03,-0.06,0.1,0.12
3.2441089153289795,-0.06,-0.03,0.1,0.12
3.2542269229888916,-0.05,-0.06,0.1,0.12
3.266616106033325,-0.01,-0.05,0.1,0.11
3.2762858867645264,-0.04,-0.04,0.1,0.11
3.2865450382232666,-0.09,-0.04,0.1,0.14
3.2964460849761963,-0.09,-0.05,0.09,0.13
3.3054778575897217,-0.04,-0.05,0.1,0.11
3.3157949447631836,-0.05,-0.04,0.1,0.11
3.3252928256988525,-0.04,-0.05,0.1,0.11
3.3335189819335938,-0.04,-0.06,0.1,0.12
3.3456718921661377,-0.07,-0.05,0.1,0.13
3.3554019927978516,-0.1,-0.06,0.1,0.15
3.3655130863189697,-0.08,-0.05,0.1,0.13
3.3753230571746826,-0.04,-0.05,0.1,0.11
3.384387969970703,-0.04,-0.05,0.11,0.12
3.393265962600708,-0.07,-0.05,0.09,0.12
3.4042999744415283,-0.07,-0.05,0.1,0.13
3.41436505317688,-0.06,-0.05,0.11,0.13
3.4247429370880127,-0.05,-0.06,0.1,0.12
3.4384379386901855,-0.05,-0.05,0.09,0.11
3.4429848194122314,-0.06,-0.06,0.1,0.13
3.454463005065918,-0.05,-0.05,0.1,0.12
3.463787794113159,-0.05,-0.05,0.09,0.11
3.47397780418396,-0.07,-0.05,0.09,0.12
3.4856979846954346,-0.07,-0.06,0.1,0.13
3.494985818862915,-0.06,-0.05,0.08,0.11
3.50239896774292,-0.03,-0.06,0.1,0.12
3.514714002609253,-0.04,-0.05,0.1,0.11
3.526968002319336,-0.06,-0.05,0.09,0.11
3.5375640392303467,-0.06,-0.06,0.1,0.13
3.54195499420166,-0.04,-0.06,0.1,0.12
3.5537121295928955,-0.05,-0.06,0.09,0.11
3.563585042953491,-0.05,-0.05,0.1,0.12
3.5734260082244873,-0.05,-0.04,0.1,0.11
3.587150812149048,-0.05,-0.05,0.1,0.12
3.591636896133423,-0.06,-0.05,0.1,0.12
3.6043169498443604,-0.06,-0.05,0.1,0.12
3.6142139434814453,-0.05,-0.04,0.1,0.11
3.623649835586548,-0.05,-0.05,0.09,0.11
3.6348488330841064,-0.05,-0.06,0.09,0.11
3.643549919128418,-0.05,-0.05,0.1,0.12
3.655000925064087,-0.05,-0.04,0.1,0.11
3.6627681255340576,-0.05,-0.05,0.1,0.12
3.6736040115356445,-0.06,-0.05,0.09,0.11
3.688361883163452,-0.06,-0.06,0.09,0.12
3.6911449432373047,-0.05,-0.05,0.09,0.11
3.7069737911224365,-0.02,-0.05,0.08,0.09
3.7110488414764404,-0.05,-0.06,0.09,0.11
3.723479986190796,-0.06,-0.05,0.09,0.11
3.731048822402954,-0.05,-0.05,0.09,0.11
3.742656946182251,-0.03,-0.05,0.11,0.12
3.753394842147827,-0.05,-0.04,0.1,0.11
3.762578010559082,-0.06,-0.04,0.13,0.14
3.773340940475464,-0.11,-0.05,0.02,0.12
3.785259962081909,-0.12,-0.04,0.09,0.15
3.7906858921051025,0.08,-0.07,0.13,0.16
3.8070318698883057,-0.07,-0.05,0.05,0.09
3.812506914138794,-0.08,-0.06,0.12,0.15
3.823341131210327,-0.07,-0.05,0.09,0.12
3.8312408924102783,-0.02,-0.04,0.1,0.1
3.8403480052948,-0.04,-0.04,0.11,0.12
3.850640058517456,-0.11,-0.04,0.09,0.14
3.862426996231079,-0.07,-0.04,0.09,0.12
3.87247896194458,-0.01,-0.05,0.1,0.11
3.88167405128479,-0.02,-0.07,0.09,0.11
3.8904430866241455,-0.06,-0.05,0.09,0.11
3.900707960128784,-0.07,-0.05,0.08,0.11
3.912184953689575,-0.04,-0.05,0.09,0.11
3.920597791671753,-0.04,-0.05,0.09,0.11
3.931959867477417,-0.07,-0.04,0.08,0.11
3.940150022506714,-0.06,-0.03,0.1,0.12
3.949979066848755,-0.06,-0.04,0.1,0.12
3.9625790119171143,-0.04,-0.05,0.13,0.14
3.9713408946990967,-0.04,-0.05,0.12,0.13
3.98211407661438,-0.09,-0.06,0.12,0.16
3.9897940158843994,-0.07,-0.05,0.14,0.16
4.002898931503296,-0.05,-0.06,0.16,0.17
4.009378910064697,-0.06,-0.05,0.15,0.16
4.022294998168945,-0.05,-0.03,0.14,0.15
4.033114910125732,-0.07,-0.05,0.16,0.18
4.039562940597534,-0.04,-0.09,0.27,0.28
4.04922080039978,-0.08,-0.01,0.03,0.08
4.059829950332642,-0.06,0.04,0.08,0.1
4.072008848190308,-0.06,-0.06,-0.08,0.11
4.080973863601685,-0.01,-0.09,0.02,0.09
4.0889198780059814,0.01,-0.07,0.07,0.09
4.0990049839019775,-0.07,-0.05,0.05,0.09
4.110749959945679,-0.12,-0.04,0.11,0.16
4.118546009063721,-0.05,-0.05,0.08,0.1
4.128832101821899,0.01,-0.07,0.08,0.1
4.138756990432739,-0.08,-0.05,0.08,0.12
4.151091814041138,-0.1,-0.05,0.1,0.15
4.159848928451538,-0.04,-0.06,0.09,0.11
4.1697070598602295,-0.02,-0.05,0.09,0.1
4.179527997970581,-0.07,-0.05,0.08,0.11
4.188103914260864,-0.09,-0.06,0.08,0.13
4.199674844741821,-0.06,-0.06,0.11,0.13
4.209605932235718,-0.03,-0.05,0.11,0.12
4.2196619510650635,-0.05,-0.06,0.09,0.11
4.231145143508911,-0.06,-0.05,0.09,0.11
4.2373950481414795,-0.05,-0.05,0.1,0.12
4.248936891555786,-0.05,-0.05,0.09,0.11
4.258466005325317,-0.06,-0.05,0.09,0.11
4.269659996032715,-0.05,-0.05,0.09,0.11
4.283858060836792,-0.07,-0.04,0.08,0.11
4.287312984466553,-0.05,-0.04,0.09,0.11
4.304155111312866,-0.02,-0.05,0.09,0.1
4.3086559772491455,-0.07,-0.04,0.1,0.12
4.321913957595825,-0.08,-0.05,0.08,0.12
4.334672927856445,-0.05,-0.05,0.09,0.11
4.3366379737854,-0.03,-0.04,0.09,0.1
4.356866121292114,-0.04,-0.04,0.09,0.1
4.359773874282837,-0.06,-0.04,0.09,0.11
4.37152099609375,-0.06,-0.06,0.08,0.11
4.380782842636108,-0.04,-0.06,0.09,0.11
4.386361837387085,-0.05,-0.05,0.1,0.12
4.398100137710571,-0.06,-0.05,0.09,0.11
4.408142805099487,-0.04,-0.05,0.09,0.11
4.417857885360718,-0.04,-0.04,0.09,0.1
4.426661968231201,-0.05,-0.04,0.1,0.11
4.43940281867981,-0.07,-0.04,0.09,0.12
4.4487879276275635,-0.05,-0.06,0.08,0.11
4.45799708366394,-0.05,-0.05,0.08,0.1
4.467247009277344,-0.06,-0.05,0.08,0.11
4.477853059768677,-0.07,-0.05,0.09,0.12
4.485734939575195,-0.04,-0.05,0.08,0.1
4.498356103897095,-0.04,-0.06,0.1,0.12
4.508641958236694,-0.06,-0.04,0.09,0.11
4.515520811080933,-0.07,-0.05,0.09,0.12
4.527696847915649,-0.05,-0.05,0.09,0.11
4.536545991897583,-0.05,-0.05,0.09,0.11
4.547220945358276,-0.05,-0.06,0.1,0.12
4.557776927947998,-0.06,-0.04,0.08,0.1
4.567126035690308,-0.05,-0.05,0.08,0.1
4.578789949417114,-0.05,-0.05,0.1,0.12
4.585437059402466,-0.07,-0.04,0.09,0.12
4.59712290763855,-0.06,-0.04,0.08,0.1
4.606801986694336,-0.04,-0.04,0.09,0.1
4.617172956466675,-0.05,-0.05,0.09,0.11
4.62804388999939,-0.05,-0.04,0.09,0.11
4.634826898574829,-0.06,-0.04,0.09,0.11
4.645398855209351,-0.05,-0.05,0.08,0.1
4.656337022781372,-0.05,-0.05,0.09,0.11
4.666650056838989,-0.04,-0.06,0.09,0.11
4.678358793258667,-0.05,-0.05,0.09,0.11
4.6844940185546875,-0.05,-0.05,0.09,0.11
4.6950438022613525,-0.06,-0.04,0.08,0.1
4.706536054611206,-0.05,-0.05,0.09,0.11
4.71573805809021,-0.05,-0.05,0.08,0.1
4.725600957870483,-0.04,-0.05,0.08,0.1
4.734342813491821,-0.05,-0.05,0.09,0.11
4.745999097824097,-0.05,-0.04,0.08,0.1
4.755510091781616,-0.05,-0.04,0.09,0.11
4.765406847000122,-0.05,-0.04,0.08,0.1
4.776381969451904,-0.06,-0.04,0.09,0.11
4.783828973770142,-0.05,-0.04,0.09,0.11
4.795478105545044,-0.04,-0.05,0.09,0.11
4.803956985473633,-0.05,-0.05,0.09,0.11
4.814599990844727,-0.05,-0.05,0.09,0.11
4.824817895889282,-0.05,-0.05,0.08,0.1
4.833539009094238,-0.05,-0.04,0.08,0.1
4.845340967178345,-0.06,-0.04,0.09,0.11
4.854231119155884,-0.06,-0.04,0.09,0.11
4.865071058273315,-0.06,-0.05,0.08,0.11
4.88074803352356,-0.06,-0.05,0.08,0.11
4.883302927017212,-0.06,-0.05,0.09,0.11
4.895965814590454,-0.05,-0.05,0.08,0.1
4.903148889541626,-0.05,-0.05,0.09,0.11
4.9156999588012695,-0.05,-0.05,0.08,0.1
4.9247519969940186,-0.05,-0.04,0.08,0.1
4.933439016342163,-0.06,-0.05,0.08,0.11
4.945765018463135,-0.05,-0.04,0.08,0.1
4.953204870223999,-0.04,-0.05,0.08,0.1
4.965298891067505,-0.05,-0.05,0.08,0.1
4.9757239818573,-0.05,-0.05,0.09,0.11
4.982803106307983,-0.05,-0.05,0.09,0.11
4.995158910751343,-0.05,-0.05,0.08,0.1
5.003298997879028,-0.05,-0.05,0.08,0.1
5.014742136001587,-0.05,-0.05,0.07,0.09
5.0298240184783936,-0.05,-0.04,0.08,0.1
5.032279014587402,-0.05,-0.05,0.08,0.1
5.042557001113892,-0.05,-0.05,0.08,0.1
5.05516505241394,-0.05,-0.05,0.07,0.09
5.064133882522583,-0.06,-0.05,0.08,0.11
5.072479009628296,-0.05,-0.06,0.09,0.11
5.082515001296997,-0.06,-0.05,0.08,0.11
5.0918028354644775,-0.06,-0.05,0.08,0.11
5.1062071323394775,-0.05,-0.04,0.09,0.11
5.112541913986206,-0.06,-0.04,0.08,0.1
5.122164011001587,-0.06,-0.06,0.08,0.11
5.13050389289856,-0.05,-0.05,0.08,0.1
5.140568971633911,-0.05,-0.05,0.08,0.1
5.1526877880096436,-0.05,-0.05,0.09,0.11
5.162297010421753,-0.05,-0.05,0.08,0.1
5.173845052719116,-0.06,-0.05,0.07,0.1
5.179962873458862,-0.05,-0.05,0.08,0.1
5.190171957015991,-0.05,-0.04,0.08,0.1
5.202729940414429,-0.06,-0.04,0.08,0.1
5.212147951126099,-0.06,-0.05,0.09,0.11
5.224016904830933,-0.05,-0.04,0.09,0.11
5.229718923568726,-0.05,-0.04,0.08,0.1
5.23999810218811,-0.05,-0.05,0.08,0.1
5.25122594833374,-0.05,-0.05,0.08,0.1
5.262479066848755,-0.05,-0.04,0.07,0.09
5.276360988616943,-0.05,-0.04,0.08,0.1
5.279651880264282,-0.05,-0.05,0.09,0.11
5.2897279262542725,-0.06,-0.05,0.08,0.11
5.300997018814087,-0.06,-0.05,0.08,0.11
